"","Country","Date","X50","Y5","Y7","Y2","X5 (Estimate)","X5 (Alternative)","PerCapHouse","1","2","3","4","5","6","7"
"171","Denmark","01/01/1971",4.96,1874.7,50.2,5.5,1874.7,1874.7,377.963709677419,0.307,0.028,0.279,0.693,0.693,0.2368,NA
"172","Denmark","01/01/1972",4.99,1895.2,50,5.9,1895.2,1895.2,379.799599198397,0.261,0.021,0.24,0.735,0.693,0.2368,NA
"173","Denmark","01/01/1973",5.05,1945.7,55.6,5.1,1945.7,1945.7,385.287128712871,0.259,0.006,0.253,0.761,0.693,0.2368,NA
"174","Denmark","01/01/1974",5.05,1987.4,48.6,6.9,1987.4,1987.4,393.544554455446,0.253,0.018,0.235,0.747,0.693,0.2368,NA
"175","Denmark","01/01/1975",5.06,2016.9,35.5,6,2016.9,2016.9,398.596837944664,0.259,0.015,0.244,0.741,0.693,0.2368,NA
"176","Denmark","01/01/1976",5.07,2018.7,39.2,NA,2018.7,2018.7,398.165680473373,0.24,0.009,0.231,0.76,0.693,0.2368,NA
"177","Denmark","01/01/1977",5.09,2047.5,36.3,7.4,2047.5,2047.5,402.259332023576,0.188,0.011,0.177,0.812,0.693,0.2368,NA
"178","Denmark","01/01/1978",5.1,2073.7,34.2,8,2073.7,2073.7,406.607843137255,0.178,0.017,0.161,0.822,0.693,0.2368,NA
"179","Denmark","01/01/1979",5.12,2096.8,31.1,8,2096.8,2096.8,409.53125,0.167,0.011,0.156,0.833,0.693,0.2368,NA
"180","Denmark","01/01/1980",5.12,2161.9,30.3,8,2161.9,2119.1,422.24609375,0.0263,0.026,0.079550812,0.9737,0.7336,0.2368,NA
"181","Denmark","01/01/1981",5.12,2160.9,21.9,11.5,2160.9,2129.5,422.05078125,0.039591315,0.036489692,0.003101624,0.960408685,0.652526911,0.307881773,NA
"182","Denmark","01/01/1982",5.12,2188.4,20.8,13.2,2188.4,2137.1,427.421875,0.058551618,0.044973035,0.013578582,0.941448382,0.445781972,0.49566641,NA
"183","Denmark","01/01/1983",5.11,2200.7,22.1,10.6,2200.7,2148.6,430.665362035225,0.097508126,0.033405562,0.064102564,0.902491874,0.467226436,0.435265439,NA
"184","Denmark","01/01/1984",5.11,2228.7,26.7,8,2228.7,2167.3,436.14481409002,0.127238209,0.035625209,0.091612999,0.872761791,0.550310836,0.322450955,NA
"185","Denmark","01/01/1985",5.11,2260,22.6,8,2260,2181.9,442.270058708415,0.129429285,0.034076475,0.09535281,0.870570715,0.599404319,0.271166397,NA
"186","Denmark","01/01/1986",5.12,2280.5,28.5,8,2280.5,2202.4,445.41015625,0.098985573,0.038716698,0.060268876,0.901014427,0.678612798,0.222401629,NA
"187","Denmark","01/01/1987",5.13,2282.3,27.9,8,2282.3,2222.3,444.892787524366,0.093490827,0.021828887,0.071661939,0.906509173,0.633863498,0.272645676,NA
"188","Denmark","01/01/1988",5.13,2306.8,25.5,NA,2306.8,2243.086015,449.668615984406,0.132060922,0.022170812,0.10989011,0.867939078,0.573279352,0.294659726,NA
"189","Denmark","01/01/1989",5.13,2353,27,NA,2353,2265.094738,458.674463937622,0.131232519,0.036621294,0.094611225,0.868767481,0.533992169,0.334775312,NA
"190","Denmark","01/01/1990",5.14,2375,27,NA,2375,2287.10346,462.062256809339,0.145500606,0.057128171,0.088372435,0.854499394,0.463230165,0.391269229,NA
"191","Denmark","01/01/1991",5.154,2353,20,NA,2353,2303.406217,456.538610787738,0.134494058,0.042989192,0.091504866,0.865505942,0.444857436,0.420648506,NA
"192","Denmark","01/01/1992",5.171,2290.617,16,NA,2290.617,2316.448423,442.973699477857,0.190136117,0.066837576,0.123298541,0.809863883,0.480925349,0.328938534,NA
"193","Denmark","01/01/1993",5.189,2307.216,13,NA,2307.216,2327.045215,444.635960686067,0.208407048,0.090934824,0.117472224,0.791592952,0.440237775,0.351355177,NA
"194","Denmark","01/01/1994",5.206,2412.7,13.787,NA,2412.7,2338.28352,463.446023818671,0.160078335,0.088126496,0.071951839,0.839921665,0.530934939,0.308986727,NA
"195","Denmark","01/01/1995",5.233,2437,14,NA,2437,2349.69545,465.698452130709,0.175960898,0.119899282,0.056061616,0.824039102,0.591572243,0.232466859,NA
"196","Denmark","01/01/1996",5.263,2447,14.239,NA,2447,2361.302198,464.94394831845,0.111454456,0.075075497,0.036378959,0.888545544,0.692464358,0.196081185,NA
"197","Denmark","01/01/1997",5.285,2461,18,NA,2461,2375.97468,465.65752128666,0.092186178,0.0651622,0.027023977,0.907813822,0.660197461,0.247616361,NA
"198","Denmark","01/01/1998",5.304,2476,17,NA,2476,2389.832023,466.817496229261,0.115172261,0.082818021,0.03235424,0.884827739,0.683027827,0.201799912,NA
"199","Denmark","01/01/1999",5.322,2403.885,17.24,NA,2403.885,2403.885,451.688275084555,0.1225058,0.083700696,0.038805104,0.8774942,0.731032483,0.146461717,NA
"200","Denmark","01/01/2000",5.34,2414.513,16.331,NA,2414.513,2414.513,452.155992509363,0.120262078,0.06619313,0.054068949,0.879737922,0.681342233,0.198395689,NA
"201","Denmark","01/01/2001",5.359,2425.585,17.387,NA,2425.585,2425.585,452.618958760963,0.144705815,0.068556968,0.076148847,0.855294185,0.72306896,0.132225226,NA
"202","Denmark","01/01/2002",5.376,2436.341,18.814,NA,2436.341,2436.341,453.188430059524,0.162910598,0.089454661,0.073455937,0.837089402,0.653183799,0.183905602,NA
"203","Denmark","01/01/2003",5.391,2448.095,23.784,NA,2448.095,2448.095,454.107772212947,0.150899765,0.068407333,0.082492432,0.849100235,0.643541877,0.205558359,NA
"204","Denmark","01/01/2004",5.405,2460.755,26.258,NA,2460.755,2460.755,455.27382053654,0.171217487,0.066719982,0.104497506,0.828782513,0.664305571,0.164476941,NA
"205","Denmark","01/01/2005",5.419,2487.91,27.287,NA,2487.91,2487.91,459.108691640524,0.172420111,0.06739226,0.105027851,0.827579889,0.73783348,0.089746409,NA
"206","Denmark","01/01/2006",5.437,2503.974,29.076,NA,2503.974,2503.974,460.543314327754,0.143250879,0.074381589,0.06886929,0.856749121,0.800110246,0.056638875,NA
"207","Denmark","01/01/2007",5.461,2516.859,31.315,NA,2516.859,2516.859,460.878776780809,0.118941184,0.055144007,0.063797177,0.881058816,0.824190561,0.056868255,NA
"208","Denmark","01/01/2008",5.494,2530.494,26.778,NA,2530.494,2530.494,460.592282489989,0.08000448,0.049242141,0.030762339,0.91999552,0.865526768,0.054468752,NA
"209","Denmark","01/01/2009",5.523,2548.24,19.032,NA,2548.24,2548.24,461.386927394532,0.095391098,0.078535686,0.016855412,0.904608902,0.857361075,0.047247827,NA
"210","Denmark","01/01/2010",5.548,2558.501,12.354,NA,2558.501,2558.501,461.157354001442,0.127488113,0.116850673,0.010637441,0.872511887,0.811266017,0.06124587,NA
"211","Denmark","01/01/2011",5.571,2573.136,13.439,NA,2573.136,2573.136,461.880452342488,0.079249759,0.068722663,0.010527096,0.920750241,0.789161539,0.131588702,NA
"212","Denmark","01/01/2012",5.592,2583.373,17.648,NA,2583.373,2583.373,461.976573676681,0.082935326,0.077147834,0.005787492,0.917064674,0.648873406,0.268191268,NA
"213","Denmark","01/01/2013",5.615,2597.968,16.664,NA,2597.968,2597.968,462.683526268922,0.088725138,0.08519051,0.003534627,0.911274862,0.632398754,0.278876108,NA
"214","Denmark","01/01/2014",5.643,2612.049,15.73,NA,2612.049,2612.049,462.883040935673,0.058249968,0.05533747,0.002912498,0.941750032,0.788590604,0.153159428,NA
"215","Denmark","01/01/2015",5.683,2628.338,15.01,NA,2628.338,2628.338,462.491289811719,0.036731188,0.034881416,0.001849772,0.963268812,0.81720288,0.146065931,NA
"216","Denmark","01/01/2016",5.728,2646.244,21.023,NA,2646.244,2646.244,461.983938547486,0.031159866,0.029315807,0.001844059,0.968840134,0.828313395,0.140526739,NA
"217","Denmark","01/01/2017",5.765,2662.595,25.409,NA,2662.595,2662.595,461.855160450997,0.028341032,0.026188053,0.002152979,0.971658968,0.890511235,0.081147734,NA
"218","Denmark","01/01/2018",5.794,2679.112,28.401,NA,2679.112,2679.112,462.39420089748,0.021884879,0.018758467,0.003126411,0.978115121,0.891339841,0.086775281,NA
"219","Denmark","01/01/2019",5.814,2697.482,32.058,NA,2697.482,2697.482,463.963192294462,0.02000236,0.019028794,0.000973566,0.97999764,0.86396625,0.11603139,NA
"220","Denmark","01/01/2020",5.831,2719.947,NA,NA,2719.947,2719.947,466.463213856971,0.032749348,0.027104745,0.005644603,0.967250652,0.859310932,0.10793972,NA
"221","Denmark","01/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","Finland","01/01/1948",3.912,NA,5.5,NA,995.1965035,995.1965035,254.395834228016,0.109,0.109,0.0443,0.891,0.373,0.782,0.109
"223","Finland","01/01/1949",3.963,NA,6.6,NA,996.9041958,996.9041958,251.55291339894,0.182,0.182,0.0443,0.818,0.373,0.773,0.045
"224","Finland","01/01/1950",4.009,999,8.1,NA,999,999,249.189324020953,0.148,0.148,0.0443,0.852,0.373,0.815,0.037
"225","Finland","01/01/1951",4.047,NA,9.7,NA,1018.593706,1018.593706,251.691056585125,0.093,0.093,0.0443,0.907,0.373,0.876,0.031
"226","Finland","01/01/1952",4.091,NA,12.5,NA,1038.911888,1038.911888,253.950595942312,0.136,0.136,0.0443,0.864,0.373,0.832,0.032
"227","Finland","01/01/1953",4.141,NA,10.9,NA,1058.816084,1058.816084,255.690916203816,0.193,0.193,0.0443,0.807,0.373,0.789,0.018
"228","Finland","01/01/1954",4.191,1079.6,14.3,10.6,1079.6,1079.6,257.599618229539,0.169,0.169,0.0443,0.831,0.373,0.824,0.007
"229","Finland","01/01/1955",4.241,1102.2,16.9,10.6,1102.2,1102.2,259.891535015327,0.107,0.107,0.0443,0.875,0.373,0.467,0.035
"230","Finland","01/01/1956",4.291,1122.1,19.1,10.6,1122.1,1122.1,261.500815660685,0.105,0.105,0.0443,0.874,0.356,0.476,0.042
"231","Finland","01/01/1957",4.336,1144.2,19.6,10.6,1144.2,1144.2,263.883763837638,0.087,0.087,0.0443,0.901,0.322,0.56,0.019
"232","Finland","01/01/1958",4.36,1170.1,30,9.4,1170.1,1170.1,268.371559633027,0.101,0.101,0.0443,0.883,0.509,0.344,0.03
"233","Finland","01/01/1959",4.395,1190.7,30,9.4,1190.7,1190.7,270.921501706485,0.072,0.072,0.0443,0.491,0.459,0.402333333333333,0.032
"234","Finland","01/01/1960",4.43,1211.2,31.5,9.9,1211.2,1211.2,273.408577878104,0.045,0.045,0.0443,0.491,0.437,0.460666666666667,0.054
"235","Finland","01/01/1961",4.467,1236.8,37.3,11.7,1236.8,1236.8,276.874860085068,0.054,0.054,0.0443,0.929,0.366,0.519,0.044
"236","Finland","01/01/1962",4.505,NA,37.4,11.8,1262.45,1262.45,280.23307436182,0.062,0.062,0.0443,0.923,0.335,0.53,0.058
"237","Finland","01/01/1963",4.543,1292.7,44.1,13.9,1292.7,1292.7,284.547655734096,0.055,0.055,0.0443,0.929,0.297,0.571,0.061
"238","Finland","01/01/1964",4.58,1317,35.4,11.1,1317,1317,287.554585152838,0.085,0.085,0.0443,0.89,0.324,0.526,0.04
"239","Finland","01/01/1965",4.612,1342.2,36.7,11.5,1342.2,1342.2,291.023417172593,0.091,0.091,0.0443,0.895,0.295,0.552,0.048
"240","Finland","01/01/1966",4.637,1367.4,36.5,11.3,1367.4,1367.4,294.888936812594,0.079,0.079,0.0443,0.892,0.305,0.535,0.052
"241","Finland","01/01/1967",4.664,1394.3,38.7,11.8,1394.3,1394.3,298.949399656947,0.0955,0.0955,0.0443,0.8665,0.3105,0.509,0.047
"242","Finland","01/01/1968",4.689,1418.3,36,12,1418.3,1418.3,302.473875026658,0.112,0.112,0.0443,0.841,0.316,0.483,0.042
"243","Finland","01/01/1969",4.703,1446.5,40.5,12.3,1446.5,1446.5,307.569636402296,0.074,0.074,0.0443,0.835,0.28,0.55,0.005
"244","Finland","01/01/1970",4.61,1463.7,40.7,NA,1463.7,1463.7,317.505422993492,0.0736666666666667,0.0736666666666667,0.0443,0.567,0.251,0.568,0.152
"245","Finland","01/01/1971",4.62,1499.1,50.5,15.1,1499.1,1499.1,324.480519480519,0.0733333333333333,0.0733333333333333,0.0443,0.299,0.222,0.586,0.299
"246","Finland","01/01/1972",4.64,NA,59.9,NA,1519.697505,1519.697505,327.521014008621,0.073,0.073,0.0443,0.854,0.193,0.604,0.057
"247","Finland","01/01/1973",4.67,NA,62.4,NA,1542.047485,1542.047485,330.2028875803,0.059,0.059,0.0443,0.881,0.223,0.616,0.042
"248","Finland","01/01/1974",4.69,NA,73,NA,1571.82796,1571.82796,335.144554371002,0.049,0.049,0.0443,0.899,0.201,0.647,0.051
"249","Finland","01/01/1975",4.71,NA,69.4,NA,1599.084871,1599.084871,339.508465180467,0.052,0.052,0.0443,0.892,0.241,0.603,0.048
"250","Finland","01/01/1976",4.73,1618,57.5,NA,1618,1618,342.071881606765,0.066,0.066,0.0443,0.873,0.293,0.539,0.041
"251","Finland","01/01/1977",4.74,NA,57,NA,1675.81846,1675.81846,353.548198312236,0.084,0.084,0.0443,0.857,0.313,0.519,0.025
"252","Finland","01/01/1978",4.75,NA,55.3,NA,1732.445238,1732.445238,364.725313263158,0.075,0.075,0.0443,0.867,0.332,0.511,0.024
"253","Finland","01/01/1979",4.76,NA,50.1,NA,1785.426866,1785.426866,375.089677731092,0.0898,0.0677,0.0443,0.8812,0.34005,0.51605,0.0251
"254","Finland","01/01/1980",4.78,1838.058,49.6,NA,1838.058,1838.058,384.530962343096,0.1046,0.0604,0.0443,0.8954,0.3481,0.5211,0.0262
"255","Finland","01/01/1981",4.8,NA,47,NA,1872.458473,1872.458473,390.095515208333,0.0979,0.0553,0.0426,0.9021,0.3489,0.5319,0.0213
"256","Finland","01/01/1982",4.83,NA,46,NA,1906.157955,1906.157955,394.649680124224,0.0667,0.0312,0.0354,0.9333,0.3708,0.5396,0.0229
"257","Finland","01/01/1983",4.86,NA,50.5,NA,1943.011894,1943.011894,399.79668600823,0.0594,0.0323,0.0271,0.9406,0.3545,0.5556,0.0305
"258","Finland","01/01/1984",4.88,NA,49.5,NA,1979.164842,1979.164842,405.566565983607,0.0513,0.0278,0.0234,0.9487,0.3228,0.5938,0.0322
"259","Finland","01/01/1985",4.9,NA,50.3,NA,2015.878582,2015.878582,411.403792244898,0.0565,0.0292,0.0273,0.9435,0.308,0.575,0.0409
"260","Finland","01/01/1986",4.92,NA,41.3,NA,2046.283411,2046.283411,415.911262398374,0.0565,0.0292,0.0273,0.9435,0.308,0.575,0.0409
"261","Finland","01/01/1987",4.93,NA,43.1,NA,2077.950022,2077.950022,421.490876673428,0.0565,0.0292,0.0273,0.9435,0.308,0.575,0.0409
"262","Finland","01/01/1988",4.95,2112,46.5,NA,2112,2112,426.666666666667,0.0565,0.0292,0.0273,0.9435,0.308,0.575,0.0409
"263","Finland","01/01/1989",4.96,2153,57,NA,2153,2153,434.072580645161,0.051326923,0.0222923075,0.0290346155,0.948673077,0.300153846,0.5951923075,0.043526923
"264","Finland","01/01/1990",4.99,2210,65,NA,2210,2210,442.885771543086,0.046153846,0.015384615,0.030769231,0.953846154,0.292307692,0.615384615,0.046153846
"265","Finland","01/01/1991",5.014,2255.048,52,NA,2255.048,2255.048,449.750299162345,0.0636174635,0.021205821,0.0424116425,0.9363825365,0.308316008,0.5644490645,0.0636174635
"266","Finland","01/01/1992",5.042,2300.583,37,NA,2300.583,2300.583,456.283815946053,0.081081081,0.027027027,0.054054054,0.918918919,0.324324324,0.513513514,0.081081081
"267","Finland","01/01/1993",5.066,2331.585,30,NA,2331.585,2331.585,460.241808132649,0.096774194,0.032258065,0.032258065,0.903225806,0.290322581,0.548387097,0.064516129
"268","Finland","01/01/1994",5.088,2352,26.731,6,2352,2352,462.264150943396,0.037037037,0.032258065,0.032258065,0.962962963,0.290322581,0.548387097,0.064516129
"269","Finland","01/01/1995",5.108,2374,25,3,2374,2374,464.761158966327,0.04,0.032258065,0.032258065,0.96,0.290322581,0.548387097,0.064516129
"270","Finland","01/01/1996",5.125,2391,21.669,4,2391,2391,466.536585365854,0.047619048,0.032258065,0.032258065,0.952380952,0.290322581,0.548387097,0.064516129
"271","Finland","01/01/1997",5.14,2416,27.386,NA,2416,2416,470.038910505837,0.037037037,0.032258065,0.032258065,0.962962963,0.290322581,0.548387097,0.064516129
"272","Finland","01/01/1998",5.153,2450,30,NA,2450,2450,475.451193479527,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"273","Finland","01/01/1999",5.165,2500.06,30.861,NA,2500.06,2500.06,484.038722168441,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"274","Finland","01/01/2000",5.176,2516.741,35.198,NA,2516.741,2516.741,486.232805255023,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"275","Finland","01/01/2001",5.188,2555.999,32.465,NA,2555.999,2555.999,492.675212027756,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"276","Finland","01/01/2002",5.201,2587.427,29.415,NA,2587.427,2587.427,497.48644491444,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"277","Finland","01/01/2003",5.213,2617.932,30.218,NA,2617.932,2617.932,502.192979090735,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"278","Finland","01/01/2004",5.228,2648.79,33.079,NA,2648.79,2648.79,506.654552410099,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"279","Finland","01/01/2005",5.246,2666.732,33.489,NA,2666.732,2666.732,508.336256195196,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"280","Finland","01/01/2006",5.266,2700.365,33.561,NA,2700.365,2700.365,512.792442081276,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"281","Finland","01/01/2007",5.289,2731.826,35.476,NA,2731.826,2731.826,516.510871620344,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"282","Finland","01/01/2008",5.313,2767.925,31.018,NA,2767.925,2767.925,520.972143798231,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"283","Finland","01/01/2009",5.339,2784.469,22.013,NA,2784.469,2784.469,521.533807829181,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"284","Finland","01/01/2010",5.363,2807.505,25.149,NA,2807.505,2807.505,523.495245198583,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"285","Finland","01/01/2011",5.388,2835.639,33.221,NA,2835.639,2835.639,526.287861915368,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"286","Finland","01/01/2012",5.414,2865.568,33.409,NA,2865.568,2865.568,529.288511267085,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"287","Finland","01/01/2013",5.439,2905.731,29.764,NA,2905.731,2905.731,534.239933811362,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"288","Finland","01/01/2014",5.462,2917.955,29.267,NA,2917.955,2917.955,534.228304650311,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"289","Finland","01/01/2015",5.48,2934.44,28.065,NA,2934.44,2934.44,535.481751824817,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"290","Finland","01/01/2016",5.495,2968.2,30.274,NA,2968.2,2968.2,540.163785259327,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"291","Finland","01/01/2017",5.508,3002.665,35.639,NA,3002.665,3002.665,545.146151053014,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"292","Finland","01/01/2018",5.516,3042.369,NA,NA,3042.369,3042.369,551.553480783176,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"293","Finland","01/01/2019",5.522,3075.628,NA,NA,3075.628,3075.628,556.977182180369,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"294","Finland","01/01/2020",5.53,3124.286,NA,NA,3124.286,3124.286,564.97034358047,0.033333333,0.032258065,0.032258065,0.966666667,0.290322581,0.548387097,0.064516129
"295","Finland","01/01/2021",NA,3157.671,NA,NA,3157.671,3157.671,NA,NA,NA,NA,NA,NA,NA,NA
"296","France","01/01/1948",41.04,NA,40.2,NA,12908.98,12908.98,314.546296296296,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"297","France","01/01/1949",41.4,NA,55.6,NA,12957.55684,12957.55684,312.9844647343,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"298","France","01/01/1950",41.74,NA,70.6,NA,13019.23895,13019.23895,311.912768327743,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"299","France","01/01/1951",42.06,NA,76.7,NA,13086.25053,13086.25053,311.132917974322,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"300","France","01/01/1952",42.36,NA,83.9,NA,13159.55263,13159.55263,310.659882672332,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"301","France","01/01/1953",42.65,NA,115.5,NA,13260.46316,13260.46316,310.913555920281,0.514,0.305,0.209,0.486,0.348,0.2324,0.299
"302","France","01/01/1954",42.95,13402,162,NA,13402,13402,312.037252619325,0.419,0.23,0.189,0.581,0.348,0.2324,0.299
"303","France","01/01/1955",43.28,NA,210.1,NA,13681.77181,13681.77181,316.122269177449,0.405,0.165,0.24,0.595,0.348,0.2324,0.299
"304","France","01/01/1956",43.65,NA,236.5,NA,13984.60889,13984.60889,320.380501489118,0.337,0.14,0.197,0.663,0.348,0.2324,0.299
"305","France","01/01/1957",44.07,NA,273.7,NA,14319.94702,14319.94702,324.93639709553,0.388,0.12,0.268,0.612,0.348,0.2324,0.299
"306","France","01/01/1958",44.79,NA,291.7,NA,14671.01146,14671.01146,327.551048448314,0.383,0.075,0.383,0.617,0.348,0.2324,0.299
"307","France","01/01/1959",45.24,NA,320.4,NA,15047.15064,15047.15064,332.607220159151,0.398,0.03,0.368,0.602,0.348,0.2324,0.299
"308","France","01/01/1960",45.68,NA,316.6,NA,15419.96982,15419.96982,337.56501357268,0.373,0.03,0.343,0.627,0.348,0.2324,0.299
"309","France","01/01/1961",46.16,NA,316,NA,15792.2648,15792.2648,342.120121317158,0.353,0.026,0.327,0.647,0.348,0.2324,0.299
"310","France","01/01/1962",47,NA,308.9,NA,16158.35661,16158.35661,343.794821489362,0.325,0.009,0.316,0.675,0.348,0.2324,0.299
"311","France","01/01/1963",47.85,16548.3,336.2,NA,16548.3,16548.3,345.836990595611,0.339,0.026,0.313,0.661,0.348,0.2324,0.299
"312","France","01/01/1964",48.41,17096.1,368.8,NA,17096.1,17096.1,353.152241272464,0.337,0.013,0.324,0.663,0.348,0.2324,0.299
"313","France","01/01/1965",48.92,NA,411.6,NA,17356.80175,17356.80175,354.799708708095,0.314,0.009,0.305,0.686,0.348,0.2324,0.299
"314","France","01/01/1966",49.44,NA,414.2,NA,17619.77509,17619.77509,356.387036610032,0.32,0.012,0.308,0.68,0.348,0.2324,0.299
"315","France","01/01/1967",49.89,17890,422.5,NA,17890,17890,358.588895570255,0.335,0.007,0.328,0.665,0.348,0.2324,0.299
"316","France","01/01/1968",49.91,15778,419.6,NA,15778,15778,316.129032258065,0.386,0.008,0.378,0.614,0.348,0.2324,0.299
"317","France","01/01/1969",50.32,NA,436,NA,16077.56,16077.56,319.506359300477,0.334,0.007,0.327,0.666,0.348,0.2324,0.318
"318","France","01/01/1970",50.77,16407,470.2,NA,16407,16407,323.163285404767,0.329,0.007,0.322,0.671,0.35,0.2324,0.321
"319","France","01/01/1971",51.25,NA,488.5,NA,17043.86227,17043.86227,332.563166243902,0.353,0.033,0.326,0.647,0.122,0.2324,0.338
"320","France","01/01/1972",51.7,NA,562.5,NA,17745.37717,17745.37717,343.237469439072,0.291,0.005,0.286,0.709,0.379,0.2324,0.33
"321","France","01/01/1973",52.18,NA,517.8,NA,18407.83838,18407.83838,352.77574511307,0.243,0.01,0.233,0.757,0.397,0.2324,0.36
"322","France","01/01/1974",52.56,NA,515.8,NA,19068.55223,19068.55223,362.79589478691,0.255,0.008,0.247,0.745,0.395,0.2324,0.35
"323","France","01/01/1975",52.79,NA,529.8,NA,19741.49765,19741.49765,373.962827240008,0.242,0.0105,0.2315,0.758,0.435,0.2324,0.323
"324","France","01/01/1976",52.89,NA,448.9,NA,20343.76203,20343.76203,384.642882019285,0.229,0.013,0.216,0.771,0.475,0.2324,0.296
"325","France","01/01/1977",53.08,NA,450.9,NA,20947.77377,20947.77377,394.645323474002,0.271,0.007,0.264,0.729,0.455,0.2324,0.274
"326","France","01/01/1978",53.28,NA,444.7,NA,21546.36867,21546.36867,404.398811373874,0.25,0.009,0.241,0.75,0.458,0.2324,0.292
"327","France","01/01/1979",53.48,NA,403.6,NA,22109.05514,22109.05514,413.407912116679,0.23,0.009,0.221,0.77,0.504,0.2324,0.266
"328","France","01/01/1980",53.71,NA,378.3,NA,22649.63741,22649.63741,421.702428039471,0.2136,0.0077,0.2059,0.7864,0.5541,0.2324,0.266
"329","France","01/01/1981",53.96,NA,330.1,NA,23148.1081,23148.1081,428.986436249073,0.2002,0.0105,0.1897,0.7998,0.5245,0.2753,0.266
"330","France","01/01/1982",54.22,23652,336.305,NA,23652,23652,436.22279601623,0.2018,0.0094,0.1924,0.7982,0.5329,0.2692,0.266
"331","France","01/01/1983",54.65,24264,570,72,24264,24264,443.989021043001,0.2035,0.0083,0.1952,0.7965,0.5418,0.2627,0.266
"332","France","01/01/1984",54.94,24368,270.793,NA,24368,24368,443.538405533309,0.1846,0.0111,0.1735,0.8154,0.5572,0.2582,0.266
"333","France","01/01/1985",55.17,24758,254.686,NA,24758,24758,448.758383179264,0.1714,0.0113,0.16,0.8286,0.5329,0.2956,0.266
"334","France","01/01/1986",55.39,24988,237.286,65,24988,24988,451.128362520311,0.1595,0.0116,0.1478,0.8405,0.5108,0.3295,0.266
"335","France","01/01/1987",55.63,25219,251.044,NA,25219,25219,453.334531727485,0.1487,0.0118,0.1367,0.8513,0.4907,0.3603,0.266
"336","France","01/01/1988",55.85,25464,414.8,65,25464,25568.8,455.935541629364,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"337","France","01/01/1989",56.16,25881,322,65,25881,25825.8,460.844017094017,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"338","France","01/01/1990",56.41,26463,336,65,26463,26096.8,469.118950540684,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"339","France","01/01/1991",56.65,26719,306,65,26719,26337.8,471.650485436893,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"340","France","01/01/1992",56.86,27011,299,44,27011,26592.8,475.043967639817,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"341","France","01/01/1993",57.05,27044,347,NA,27044,26873.3,474.040315512708,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"342","France","01/01/1994",57.23,27493,379.2,89,27493,27163.5,480.394897780884,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"343","France","01/01/1995",57.42,27806,404,90,27806,27477.5,484.25635667015,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"344","France","01/01/1996",57.62,28221,359,71,28221,27765.5,489.777854911489,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
"345","France","01/01/1997",57.84,29487,342,76,29487,28031.5,509.802904564315,0.1388,0.0121,0.1265,0.8612,0.4724,0.3885,0.266
